id,lon,lat,taxonomy,number,structural,nonstructural,contents,retrofitting,day,night,transit,LandUse,GenOcc,OccClass,GenType,BldgType,BldEpoch,SSC_Zone,EqDesLev,SauidID,sauid,dauid,adauid,fsauid,csduid,csdname,cduid,cdname,SAC,eruid,ername,pruid,prname
1980818-COM2-C3M-PC,-73.56415048,45.49704937,COM2-C3M-PC,2,1453500,2371500,1308150,2196081.03,82.86,0,32.35,RES-MD,Commercial,COM2,Concrete,C3M,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980819-COM2-S3-LC,-73.56415048,45.49704937,COM2-S3-LC,1,726750,1185750,654075,357175.96,41.43,0,16.17,RES-MD,Commercial,COM2,Steel,S3,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980820-GOV2-W2-LC,-73.56415048,45.49704937,GOV2-W2-LC,1,525487.5,2393887.5,709408.13,137314.31,8.75,1.93,6.83,RES-MD,Civic,GOV2,Wood,W2,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980821-GOV1-W2-PC,-73.56415048,45.49704937,GOV1-W2-PC,1,1009584,4599216,908625.6,919486.3,86.78,2.58,42.34,RES-MD,Civic,GOV1,Wood,W2,Pre-1973,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980822-COM4-C3L-PC,-73.56415048,45.49704937,COM4-C3L-PC,5,6180605,10084145,5562544.5,3691856.22,134.57,0,61.29,RES-MD,Commercial,COM4,Concrete,C3L,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980823-COM4-S4L-MC,-73.56415048,45.49704937,COM4-S4L-MC,1,1236121,2016829,1112508.9,240180.99,26.91,0,12.26,RES-MD,Commercial,COM4,Steel,S4L,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980824-COM3-C3L-PC,-73.56415048,45.49704937,COM3-C3L-PC,1,173375,282875,156037.5,178126.57,5.55,0.06,2.89,RES-MD,Commercial,COM3,Concrete,C3L,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980825-RES3E-W4-MC,-73.56415048,45.49704937,RES3E-W4-MC,2,2202804,10034996,881121.6,903575.8,19.29,82.32,53.93,RES-MD,Residential-HD,RES3E,Wood,W4,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980826-COM4-W3-MC,-73.56415048,45.49704937,COM4-W3-MC,2,2472242,4033658,2225017.8,480361.98,53.83,0,24.51,RES-MD,Commercial,COM4,Wood,W3,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980827-GOV2-W2-MC,-73.56415048,45.49704937,GOV2-W2-MC,1,525487.5,2393887.5,709408.13,137314.31,8.75,1.93,6.83,RES-MD,Civic,GOV2,Wood,W2,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980828-IND1-C2L-MC,-73.56415048,45.49704937,IND1-C2L-MC,2,3071925,8305575,4147098.75,587356.02,21.75,0,8.49,RES-MD,Industrial,IND1,Concrete,C2L,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980829-COM4-S1L-MC,-73.56415048,45.49704937,COM4-S1L-MC,2,2472242,4033658,2225017.8,480361.98,53.83,0,24.51,RES-MD,Commercial,COM4,Steel,S1L,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980830-RES3E-W2-LC,-73.56415048,45.49704937,RES3E-W2-LC,1,1101402,5017498,440560.8,451787.9,9.64,41.16,26.97,RES-MD,Residential-HD,RES3E,Wood,W2,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980831-COM4-C2L-LC,-73.56415048,45.49704937,COM4-C2L-LC,1,1236121,2016829,1112508.9,240180.99,26.91,0,12.26,RES-MD,Commercial,COM4,Concrete,C2L,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980832-COM4-S1L-LC,-73.56415048,45.49704937,COM4-S1L-LC,2,2472242,4033658,2225017.8,480361.98,53.83,0,24.51,RES-MD,Commercial,COM4,Steel,S1L,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980833-COM4-S2L-MC,-73.56415048,45.49704937,COM4-S2L-MC,1,1236121,2016829,1112508.9,240180.99,26.91,0,12.26,RES-MD,Commercial,COM4,Steel,S2L,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980834-COM3-C2L-LC,-73.56415048,45.49704937,COM3-C2L-LC,1,173375,282875,156037.5,57941.88,5.55,0.06,2.89,RES-MD,Commercial,COM3,Concrete,C2L,1990-2004,SSC-2,LC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980835-COM2-S3-MC,-73.56415048,45.49704937,COM2-S3-MC,1,726750,1185750,654075,357175.96,41.43,0,16.17,RES-MD,Commercial,COM2,Steel,S3,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980836-COM4-RM1L-MC,-73.56415048,45.49704937,COM4-RM1L-MC,4,4944484,8067316,4450035.6,960723.95,107.66,0,49.03,RES-MD,Commercial,COM4,RMasonry,RM1L,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980837-COM3-RM1L-MC,-73.56415048,45.49704937,COM3-RM1L-MC,2,346750,565750,312075,115883.75,11.1,0.13,5.77,RES-MD,Commercial,COM3,RMasonry,RM1L,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980838-REL1-RM1L-MC,-73.56415048,45.49704937,REL1-RM1L-MC,1,409500,1865500,409500,128980.21,37.79,0,16.23,RES-MD,Civic,REL1,RMasonry,RM1L,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980839-RES4-W3-MC,-73.56415048,45.49704937,RES4-W3-MC,1,1422815.63,6481715.63,569126.25,573624.59,20.49,87.47,57.3,RES-MD,Residential-HD,RES4,Wood,W3,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980840-COM4-C2H-MC,-73.56415048,45.49704937,COM4-C2H-MC,1,27206575,44389675,24485917.5,3579696.81,399.63,0,182,RES-MD,Commercial,COM4,Concrete,C2H,2005-2016,SSC-2,MC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
1980841-IND6-C3L-PC,-73.56415048,45.49704937,IND6-C3L-PC,2,789750,2135250,789750,1141962.13,27.84,0,10.87,RES-MD,Industrial,IND6,Concrete,C3L,1973-1989,SSC-2,PC,24040882,24040882,24663452,24660143,H3C,2466023,Montréal,2466,Montréal,1,2440,Montréal,24,Quebec / Québec
